,Unnamed: 0,Unnamed: 0.1,source_id_rebull,EPIC,ra_rebull,dec_rebull,G,G_err,bp,rp,parallax_rebull,parallax_err,BP_err,RP_err,Name,Mass,r'mag,Kmag,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,Kpmag,PrCat,PCat,All,2M,Simbad,_RA,_DE,prot,designation,source_id,gaia_ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,ecl_lon,ecl_lat,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,epic_number,ra_epic,dec_epic,r_est,r_lo,r_hi,r_length_prior,r_result_flag,r_modality_flag,tm_name,k2_campaign_str,k2_type,k2_lcflag,k2_scflag,k2_teff,k2_tefferr1,k2_tefferr2,k2_logg,k2_loggerr1,k2_loggerr2,k2_metfe,k2_metfeerr1,k2_metfeerr2,k2_rad,k2_raderr1,k2_raderr2,k2_mass,k2_masserr1,k2_masserr2,k2_kepmag,k2_kepmagerr,k2_kepmagflag,k2c_disp,k2c_note,k2_gaia_ang_dist,period,bprp,age_gyr
146,120,16258,659490510313883264,211896418,130.1398267833588,18.674438928024852,11.453332,0.0003,11.861166,10.916206,5.311627254832636,0.060308598873331634,0.002,0.002,KW546  ,1.03,11.4,9.83,9.66,0.6876,0,Y,0.00719,       ,       , ,N,Y,N,    ,0.00795,0.37988,K,11.41,1,2,All,2M,Simbad,130.139989,18.674485,9.66,Gaia DR2 659490510313883264,6.594905103138833e+17,2015.5,130.1398267833588,0.04506489554122949,18.674438928024852,0.029008173974954945,5.3116272548326355,0.060308598873331634,88.07412719726562,-37.06980874489979,0.09382126112202496,-11.886899527596107,0.06021374595915855,-0.2972826659679413,-0.31082525849342346,-0.354059100151062,0.08821737766265869,0.27391624450683594,0.2137587070465088,-0.332150399684906,0.6017231345176697,-0.16564658284187317,-0.3353266417980194,476.582763671875,0.0,2.0405598167421265e-15,1.0,0.0,494325.9963099936,602.2665841351007,11.45333194732666,248936.63363001487,1050.713683599426,11.861166000366211,345370.6980252034,1161.0683636839353,10.916206359863281,0.9449596405029297,0.4078340530395508,0.5371255874633789,29.54114051474527,2.6418506764823735,NOT_AVAILABLE,207.03458540758805,32.17095289337529,127.64203279666742,0.3259241987612507,5350.22509765625,5260.39990234375,5507.10009765625,0.1492999941110611,0.09889999777078629,0.3149999976158142,0.07100000232458115,0.052000001072883606,0.1331000030040741,0.9874833226203918,0.9320257902145386,1.0214952230453491,0.7198507785797119,0.7090767025947571,0.7306248545646667,211896418.0,130.139989,18.674485,187.280556953077,185.17284550534,189.435924238491,401.595732927483,1.0,1.0,2MASS J08403360+1840282,16,STAR,1.0,0.0,,,,,,,,,,,,,,,,11.408,999999.0,gri,N/A,N/A,0.028175755054246077,9.66,0.9449596405029297,0.7
150,122,16265,659489999214441216,211896450,130.24423700709207,18.675000427000032,13.223365,0.002,13.985364,12.374147,6.553443927528133,0.2469673196083131,0.01,0.002,JS401  ,0.84,13.25,10.49,12.47,0.668,0,Y,0.00825,       ,       , ,N,N,N,cand,0.0105,0.42573999999999995,K,13.21,1,2,All,2M,Simbad,130.244412,18.675047,12.47,Gaia DR2 659489999214441216,6.594899992144412e+17,2015.5,130.24423700709204,0.16564363442501198,18.67500042700003,0.10771412415302972,6.553443927528132,0.24696731960831309,26.535673141479492,-33.023243397642595,0.3620188246535274,-5.589530233502665,0.2041886025609943,-0.5469822883605957,-0.35539108514785767,-0.3140290379524231,0.3487473428249359,0.434520959854126,0.4420185685157776,-0.5064662098884583,0.6868996024131775,-0.36021187901496887,-0.5194228291511536,5176.49658203125,1.0210617212923447,233.8457481828064,0.0,0.0,96827.8935562997,38.39970507353935,13.22336483001709,35189.22985886591,63.71576320700144,13.985363960266113,90179.71532222324,101.16667695274107,12.374147415161133,1.6112165451049805,0.7619991302490234,0.849217414855957,36.238585767647336,4.317723335193188,NOT_AVAILABLE,207.07557894997717,32.263588222363275,127.73748877553291,0.3518589374554292,4314.0,4130.642578125,4610.0,0.4099999964237213,0.18629999458789825,0.7379999756813049,0.19900000095367432,0.0877000018954277,0.35429999232292175,0.6307538747787476,0.5523551106452942,0.6879945397377014,0.12414669245481491,0.11474225670099258,0.13355112075805664,211896450.0,130.244412,18.675047,152.267364238099,146.701009724082,158.264603368108,401.06114213531,1.0,1.0,2MASS J08405865+1840303,5,STAR,1.0,0.0,4252.0,169.0,-135.0,4.73,0.04,-0.04,-0.031,0.1,-0.12,0.56,0.05,-0.05,0.62,0.06,-0.05,13.208,999999.0,gri,N/A,N/A,0.11739054656253602,12.47,1.6112165451049805,0.7
154,124,16278,660225916090501376,211896596,132.00707149073116,18.67707182950044,10.246216,0.0003,10.6058235,9.749912,5.363914846768619,0.045587428014569005,0.002,0.002,JS655  ,1.3,10.22,8.81,2.97,0.3504,0,Y,0.00998,       ,       , ,N,Y,N,conf,0.013030000000000002,0.37027,K,10.27,1,1,All,2M,Simbad,132.007256,18.677123,2.97,Gaia DR2 660225916090501376,6.602259160905014e+17,2015.5,132.00707149073116,0.03517573320030856,18.677071829500438,0.024128187821088266,5.363914846768619,0.045587428014569,117.66214752197266,-38.17602041823259,0.0727166758190589,-11.992627491564903,0.047469872018046054,-0.37466534972190857,-0.2309357225894928,-0.26059645414352417,0.2720494568347931,0.3461366295814514,0.33303341269493103,-0.6668946146965027,0.5653082132339478,-0.26554879546165466,-0.3400734066963196,670.5521850585938,0.0,0.0,1.0,0.0,1502656.7322585091,766.2618419154412,10.2462158203125,791089.8603938643,815.614970412066,10.605823516845703,1011120.5402157601,804.7119647506215,9.74991226196289,0.8559112548828125,0.3596076965332031,0.4963035583496094,0.0,,NOT_AVAILABLE,207.7792365229401,33.82597787393158,129.34886732235026,0.7907770857015368,5714.0,5531.39990234375,5891.0,0.5763000249862671,0.30140000581741333,0.7749999761581421,0.28130000829696655,0.09700000286102295,0.38499999046325684,1.468492865562439,1.3815743923187256,1.5670475959777832,2.071091890335083,2.0462801456451416,2.0959036350250244,211896596.0,132.007263,18.677128,185.448723576965,183.882202603987,187.041680043592,392.492486677969,1.0,1.0,2MASS J08480173+1840376,5,STAR,1.0,0.0,5713.0,225.0,-225.0,3.8,0.2,-0.35,-0.098,0.2,-0.48,2.22,1.84,-0.53,1.17,0.31,-0.26,10.273,999999.0,gri,N/A,N/A,0.06353235963296378,2.97,0.8559112548828125,0.7
155,125,16283,662632987562951808,211896670,128.20308082257708,18.67793303253188,16.389994,0.002,18.018581,15.128484,4.832398576884704,0.12135255575807813,0.2,0.01,HSHJ 26,0.35,17.06,12.47,6.96,0.5162,0,Y,0.00761,       ,       , ,N,Y,N,    ,0.03088,1.52538,2,16.58,0,2,All,2M,Simbad,128.203247,18.677988,6.96,Gaia DR2 662632987562951808,6.626329875629518e+17,2015.5,128.20308082257708,0.10603118296082018,18.67793303253188,0.0628457778297091,4.832398576884704,0.12135255575807813,39.82115173339844,-33.658179363162624,0.20552438365524972,-12.217600060787774,0.11440324297029521,-0.0688013806939125,-0.3429567813873291,-0.5488895177841187,0.12856724858283997,-0.10004085302352905,-0.029456714168190956,-0.31967490911483765,0.5707758665084839,-0.3142704963684082,-0.19046278297901154,282.1156921386719,0.40613678814658977,6.907726309663558,0.0,0.0,5240.208801478651,7.9616585884909234,16.38999366760254,857.2793698429736,13.696317564826069,18.01858139038086,7134.680847875753,34.957480523545286,15.128483772277832,2.8900976181030273,1.6285877227783203,1.261509895324707,0.0,,NOT_AVAILABLE,206.2623516085329,30.45889173347846,125.86524475221773,-0.13166396451975199,4035.764892578125,3426.570068359375,4568.60986328125,,,,,,,,,,,,,211896670.0,128.203247,18.677988,205.894740356009,200.835321070618,211.210819736984,411.734717442474,1.0,1.0,2MASS J08324877+1840407,5,STAR,1.0,0.0,3479.0,97.0,-55.0,5.06,0.04,-0.05,0.033,0.1,-0.14,0.22,0.03,-0.03,0.21,0.04,-0.03,16.577,999999.0,gri,N/A,N/A,0.04582687755922526,6.96,2.8900976181030273,0.7
156,126,16287,660933073866203264,211896749,130.84949903593431,18.67912910472826,15.602067000000002,0.002,16.855767999999998,14.485429000000002,5.380508016034578,0.051425027291521576,0.01,0.01,JS534  ,0.42,15.92,12.16,21.17,0.9009,0,Y,0.00916,       ,       , ,N,N,N,    ,0.019969999999999998,0.9465,2,15.67,0,2,All,2M,Simbad,130.849695,18.679209,21.17,Gaia DR2 660933073866203264,6.609330738662033e+17,2015.5,130.84949903593431,0.04087100270438408,18.67912910472826,0.02456305376658953,5.380508016034578,0.051425027291521576,104.6281967163086,-35.964320715942534,0.08557768612691137,-11.75658521971521,0.05055040390709167,-0.33302441239356995,-0.03917223960161209,-0.055698055773973465,0.2606004476547241,0.22866865992546082,0.31389322876930237,-0.7209663987159729,0.5379828810691833,-0.0672287717461586,-0.29065120220184326,677.3037109375,0.16071893599991544,3.9115761327499206,0.0,0.0,10827.2847730599,4.0900142496798875,15.602066993713379,2501.7746705048894,7.404228529420179,16.85576820373535,12900.202692867724,13.72539710011584,14.485428810119629,2.3703393936157227,1.2537012100219727,1.11663818359375,0.0,,NOT_AVAILABLE,207.3126407610551,32.80103181604134,128.29032210045006,0.5041190222820766,3418.5,3391.333251953125,4018.39990234375,0.5109999775886536,0.2198999971151352,0.6995999813079834,0.2976999878883362,0.10559999942779541,0.38679999113082886,0.5511855483055115,0.39889878034591675,0.5600516200065613,0.0373794361948967,0.036597445607185364,0.03816142678260803,211896749.0,130.849695,18.679209,184.885353565287,183.130752398239,186.673289776532,398.007640917451,1.0,1.0,2MASS J08432392+1840451,5,STAR,1.0,0.0,3704.0,44.0,-104.0,4.92,0.06,-0.03,0.139,0.06,-0.14,0.36,0.02,-0.06,0.39,0.03,-0.07,15.668,999999.0,gri,N/A,N/A,0.1529680400808958,21.17,2.3703393936157227,0.7
160,128,16290,659487039980639872,211896805,129.90048380258557,18.680230528968366,18.208094,0.01,19.919004,16.825205,5.584058330681369,0.26984085840071004,0.2,0.01,HSHJ276,0.18,19.21,13.89,0.96,0.622,0,Y,0.00804,       ,       , ,N,Y,N,    ,0.09988,3.5522,2,18.5,0,2,All,2M,Simbad,129.90066000000002,18.680273,0.96,Gaia DR2 659487039980639872,6.594870399806399e+17,2015.5,129.90048380258557,0.19377746961839562,18.680230528968366,0.13737331476741865,5.584058330681369,0.26984085840071004,20.69389533996582,-35.4313634669714,0.4274220409396064,-12.080054018418263,0.26977751462667743,-0.4415220022201538,-0.12205870449542999,-0.024857012555003166,0.18459489941596985,0.11237936466932297,0.17831982672214508,-0.24030250310897827,0.5995851159095764,-0.26678910851478577,-0.4679689407348633,351.6582336425781,0.8060420660387032,5.103970345394746,0.0,0.0,981.9941106393021,2.544476849805893,18.208093643188477,148.92016944434067,7.2288182307403,19.919004440307617,1495.1550003666562,14.378363145594335,16.825204849243164,3.093799591064453,1.7109107971191406,1.3828887939453125,0.0,,NOT_AVAILABLE,206.93289174141472,31.96115042049726,127.42135329913005,0.2735241627760056,,,,,,,,,,,,,,,,211896805.0,129.90066,18.680273,178.80135404829,170.366974072028,188.097993565121,402.814219861252,1.0,1.0,2MASS J08393615+1840489,16,STAR,1.0,0.0,,,,,,,,,,,,,,,,18.501,999999.0,gri,N/A,N/A,0.06207604014376611,0.96,3.093799591064453,0.7
164,130,16301,659668841652926592,211896912,129.2103768506268,18.681640098904392,17.287619,0.01,18.947823,16.012741000000002,4.895898862286587,0.17349969310383925,0.2,0.01,HSHJ135,0.22,18.08,13.34,13.98,0.2491,0,Y,0.0076,       ,       , ,N,Y,N,    ,0.02808,1.10687,2,17.51,0,2,All,2M,Simbad,129.210528,18.6817,13.98,Gaia DR2 659668841652926592,6.596688416529266e+17,2015.5,129.2103768506268,0.12555666935950982,18.68164009890439,0.08870531248114483,4.895898862286587,0.17349969310383925,28.218486785888672,-34.2550313447727,0.2632219322568413,-11.915268682275428,0.1638395261095781,-0.4581693708896637,-0.3539411723613739,-0.3421148955821991,0.3133804202079773,0.28698256611824036,0.3002498149871826,-0.3952232003211975,0.6232365369796753,-0.4451693594455719,-0.4517059922218323,293.2144470214844,0.4582015134503789,3.99927631622837,0.0,0.0,2292.4461158145123,2.964576109978437,17.28761863708496,364.2725145282418,12.99829263353288,18.94782257080078,3159.8887084790917,14.94249599241163,16.012741088867188,2.9350814819335938,1.6602039337158203,1.2748775482177734,0.0,,NOT_AVAILABLE,206.6571471532322,31.350987086254978,126.78856558779893,0.1092836312945835,,,,,,,,,,,,,,,,211896912.0,129.210528,18.6817,203.42913133188,196.435503883533,210.929428979344,406.403726168787,1.0,1.0,2MASS J08365052+1840541,5,STAR,1.0,0.0,3465.0,139.0,-222.0,5.12,0.02,-0.06,-0.148,0.3,-0.15,0.19,0.04,-0.02,0.17,0.04,-0.03,17.508,999999.0,gri,N/A,N/A,0.034614075077059686,13.98,2.9350814819335938,0.7
165,131,16305,662632540886348928,211896979,128.2619030292611,18.682583234119466,12.985446,0.0003,13.616902,12.245153,5.35349828997738,0.038917711381471584,0.01,0.002,JS 21  ,0.77,12.93,10.68,13.3,0.4717,0,Y,0.00987,       ,       , ,N,Y,N,    ,0.006690000000000001,0.2175,2,12.98,1,2,All,2M,Simbad,128.262056,18.682636,13.3,Gaia DR2 662632540886348928,6.626325408863489e+17,2015.5,128.2619030292611,0.031865633413480136,18.682583234119463,0.021414031445434172,5.35349828997738,0.038917711381471584,137.55943298339844,-34.000882318777336,0.06362554029871594,-12.879056739770567,0.03983484374160433,-0.19717371463775635,-0.32739752531051636,-0.44626954197883606,0.13927723467350006,-0.11242441087961197,0.004491057246923447,-0.26772382855415344,0.5731716156005859,-0.19817620515823364,-0.3113825023174286,171.28201293945312,0.0,1.2787531621422872e-15,0.0,0.0,120550.20168156967,53.78970857085612,12.985445976257324,49407.685380033974,68.35419013547852,13.616902351379395,101556.25604432572,104.85863857948841,12.245153427124023,1.371748924255371,0.6314563751220703,0.7402925491333008,39.419495161805116,1.2785648606073254,NOT_AVAILABLE,206.28056356453143,30.512561301104803,125.91810889470874,-0.11343960375256541,4839.0,4664.18994140625,4936.25,0.2822999954223633,0.1678999960422516,0.41990000009536743,0.13850000500679016,0.0778999999165535,0.19939999282360077,0.6212674975395203,0.5970292091369629,0.668709397315979,0.1906665414571762,0.1881410777568817,0.1931920051574707,211896979.0,128.262056,18.682636,185.802374063485,184.458336885887,187.165786940345,411.411256586172,1.0,1.0,2MASS J08330289+1840575,5,STAR,1.0,0.0,4558.0,91.0,-54.0,4.67,0.02,-0.03,-0.01,0.15,-0.18,0.65,0.04,-0.04,0.73,0.03,-0.06,12.981,999999.0,gri,N/A,N/A,0.011044479893978089,13.3,1.371748924255371,0.7
166,132,16311,660976676374207616,211897054,130.5528280249577,18.68355709285148,17.444042,0.01,18.999975,16.175375,5.3954046062384124,0.19272721014852234,0.2,0.01,AD 3061,0.2,18.11,13.56,3.21,0.0133,0,Y,0.00655,       ,       , ,N,Y,N,    ,0.01001,0.18329,2,17.59,0,2,All,2M,Simbad,130.55300400000002,18.683641,3.21,Gaia DR2 660976676374207616,6.609766763742076e+17,2015.5,130.55282802495773,0.15087248915530777,18.683557092851476,0.10487568819578115,5.3954046062384124,0.19272721014852234,27.995033264160156,-37.255276949551686,0.32643083975257553,-12.789440649785863,0.1975102877525274,-0.6651735305786133,-0.3999153673648834,-0.46846112608909607,0.6384268999099731,0.5779303312301636,0.6743589639663696,-0.8703217506408691,0.7431378364562988,-0.47040659189224243,-0.618858277797699,536.6907958984375,0.3660774849903973,3.278547560994649,0.0,0.0,1984.859255870649,1.8303181364206558,17.444042205810547,347.1880841120694,9.341222899443542,18.999975204467773,2720.3083806810787,9.938565489586,16.17537498474121,2.8246002197265625,1.5559329986572266,1.268667221069336,0.0,,NOT_AVAILABLE,207.18920613230046,32.53986690642961,128.01774389232662,0.43549221876226474,,,,,,,,,,,,,,,,211897054.0,130.553004,18.683641,184.71125795732,178.307954513335,191.582659095006,399.480994312494,1.0,1.0,2MASS J08421272+1841011,16,STAR,1.0,0.0,,,,,,,,,,,,,,,,17.592,999999.0,gri,N/A,N/A,0.10627542990100938,3.21,2.8246002197265625,0.7
170,134,16337,659669597567160704,211897713,129.3723848984725,18.693132474787635,16.832762,0.002,18.326248,15.623346,5.7065188971143535,0.11076086842566274,0.2,0.01,HSHJ165,0.24,17.38,13.15,28.91,0.2441,1,Y,0.00746,       ,       , ,N,M,N,    ,0.00942,0.3382,2,16.29,0,1,All,2M,Simbad,129.372543,18.69322,28.91,Gaia DR2 659669597567160704,6.596695975671607e+17,2015.5,129.3723848984725,0.08556270514795022,18.693132474787635,0.06106747027190293,5.706518897114354,0.11076086842566274,51.52107238769531,-34.82990907587519,0.17754410622491404,-16.471869000660355,0.11354630206937198,-0.3107660114765167,-0.1335963010787964,-0.21546633541584015,0.21253158152103424,0.013423318043351173,0.14480867981910706,-0.26703551411628723,0.5158007740974426,-0.34062570333480835,-0.2813190519809723,284.58795166015625,0.3569056181118584,4.028730843344372,0.0,0.0,3485.308603096436,3.9249323942090393,16.832761764526367,645.7370379256404,9.335651276417904,18.326248168945312,4523.030888942548,13.256360038810692,15.623346328735352,2.702901840209961,1.4934864044189453,1.2094154357910156,0.0,,NOT_AVAILABLE,206.7088530750854,31.498423446002594,126.9341894286248,0.15906359022415467,3793.889892578125,3329.666748046875,4113.16015625,0.09749999642372131,0.03550000116229057,0.17399999499320984,0.057999998331069946,0.02800000086426735,0.10199999809265137,,,,,,,211897713.0,129.372543,18.69322,174.454331772244,171.121183488248,177.91748157777,405.530889953706,1.0,1.0,2MASS J08372941+1841355,5,STAR,1.0,0.0,3892.0,322.0,-230.0,4.89,0.12,-0.12,-0.101,0.18,-0.27,0.37,0.11,-0.1,0.42,0.14,-0.14,16.286,999999.0,JHK,N/A,N/A,0.05978139859693661,28.91,2.702901840209961,0.7
171,135,16347,662665629314342272,211897821,127.7453886945455,18.694706459781248,14.710718,0.002,15.723638,13.717393,5.339832034375673,0.05189849559967069,0.01,0.01,AD 1427,0.57,14.83,11.59,16.42,0.5648,0,Y,0.00895,       ,       , ,N,Y,N,    ,0.013019999999999999,0.47993,2,14.71,1,2,All,2M,Simbad,127.74554,18.694766,16.42,Gaia DR2 662665629314342272,6.626656293143423e+17,2015.5,127.7453886945455,0.037151060951637616,18.694706459781244,0.02316033211847321,5.339832034375674,0.05189849559967069,102.88992309570312,-33.702977435376795,0.07993654458306192,-12.521657910858167,0.049226500213498274,-0.5263738632202148,-0.19746728241443634,-0.13444125652313232,0.29140278697013855,0.31587472558021545,0.3365515470504761,-0.08317312598228455,0.6300284266471863,-0.36701104044914246,-0.5105946063995361,443.69000244140625,0.14099708062339988,3.876191198232236,0.0,0.0,24607.02031069043,6.825410661167576,14.710718154907227,7097.413261061758,17.385000773301837,15.723637580871582,26170.421680181014,25.45478302957719,13.717392921447754,2.006244659423828,1.0129194259643555,0.9933252334594727,0.0,,NOT_AVAILABLE,206.06354349722295,30.060428751622045,125.44075870194018,-0.22151835809379963,4098.3427734375,3772.0,4306.3798828125,0.4580000042915344,0.2280000001192093,0.8059999942779541,0.20999999344348907,0.11900000274181366,0.42149999737739563,,,,,,,211897821.0,127.74554,18.694766,186.28723896924,184.489805496382,188.119402698737,414.134132918061,1.0,1.0,2MASS J08305892+1841410,5,STAR,1.0,0.0,3881.0,46.0,-46.0,4.86,0.02,-0.02,0.063,0.05,-0.08,0.43,0.02,-0.03,0.48,0.02,-0.03,14.711,999999.0,gri,N/A,N/A,0.021256766957146317,16.42,2.006244659423828,0.7
172,136,16352,660933310088402688,211897893,130.80000017659546,18.695806276051897,18.050009,0.01,19.782677,16.736221,5.464220136741008,0.17902299815409878,0.2,0.01,AD 3178,0.17,18.89,14.03,0.4,0.0512,0,Y,0.00757,       ,       , ,N,N,N,    ,0.01672,0.1652,2,18.27,0,2,All,2M,Simbad,130.800209,18.695866,0.4,Gaia DR2 660933310088402688,6.609333100884027e+17,2015.5,130.80000017659546,0.14259396361063373,18.695806276051897,0.07959305964230394,5.464220136741008,0.17902299815409878,30.52244758605957,-35.75050540787002,0.297045060287856,-12.553758322309683,0.1650698499485373,-0.33478522300720215,0.09280562400817871,0.08579211682081223,0.28414273262023926,0.14181463420391083,0.30250805616378784,-0.692694365978241,0.5457865595817566,0.01904875971376896,-0.28184831142425537,665.1749877929688,0.4759485458120041,3.4465558964931584,0.0,0.0,1135.9063269200626,1.0953749337326766,18.05000877380371,168.8436736696395,6.271016142870959,19.782676696777344,1622.8551594371572,5.854063364839866,16.736221313476562,3.0464553833007812,1.7326679229736328,1.3137874603271484,0.0,,NOT_AVAILABLE,207.27431104704894,32.7631072516332,128.2407071637127,0.5080285504382326,,,,,,,,,,,,,,,,211897893.0,130.800209,18.695866,182.341728683759,176.529473047136,188.54236641239,398.221767188492,1.0,1.0,2MASS J08431205+1841451,16,STAR,1.0,0.0,,,,,,,,,,,,,,,,18.266,999999.0,gri,N/A,N/A,0.1592781957612043,0.4,3.0464553833007812,0.7
176,141,16400,659713303154300288,211898716,128.9171374295332,18.70782605081054,16.209085,0.002,17.791512,14.975554,5.402503241264234,0.1091687663818114,0.2,0.01,JS 95  ,0.37,17.12,12.36,1.97,0.4313,0,N,0.00993,24.4413, 0.2896,1,Y,Y,N,    ,0.02823,1.01405,P,16.34,0,2,All,2M,Simbad,128.917305,18.707878,1.97,Gaia DR2 659713303154300288,6.597133031543003e+17,2015.5,128.9171374295332,0.07752946193138385,18.70782605081054,0.053110367257769756,5.402503241264234,0.1091687663818114,49.48762893676758,-34.625181638693604,0.16887728919690975,-11.469026156913129,0.10307201496031047,-0.38068968057632446,-0.15588431060314178,-0.18087463080883026,0.20718801021575928,0.10765901952981949,0.19388513267040253,-0.23640602827072144,0.6169741153717041,-0.276081919670105,-0.42866235971450806,309.5741271972656,0.34380444710016894,6.0008391237112235,0.0,0.0,6190.307186263725,9.558537252521152,16.20908546447754,1056.6976715390879,17.62180333445564,17.79151153564453,8213.840747762224,26.96994902012384,14.975554466247559,2.8159570693969727,1.5824260711669922,1.2335309982299805,0.0,,NOT_AVAILABLE,206.512330735542,31.10097653208477,126.51310178565484,0.06500452623694415,4162.97998046875,3611.87744140625,4630.3798828125,1.534000039100647,1.1647000312805176,1.823699951171875,0.8296999931335449,0.5814999938011169,0.9581000208854675,,,,,,,211898716.0,128.917305,18.707878,184.226397987554,180.56558377456,188.035943624699,407.887839337599,1.0,1.0,2MASS J08354015+1842283,5,STAR,1.0,0.0,3530.0,104.0,-104.0,5.03,0.06,-0.04,0.008,0.12,-0.18,0.24,0.04,-0.05,0.23,0.06,-0.05,16.341,999999.0,gri,N/A,N/A,0.03590253904880671,1.97,2.8159570693969727,0.7
